ten_ho,ngay,gio,H_tl,H_dbt,H_c,Q_ve,Sigma_Qx,Q_xt,Q_xm,N_cxs,N_cxm
Sông Tranh 2,2024-03-31,01:00,171.77,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,02:00,171.78,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,03:00,171.78,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,04:00,171.79,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,05:00,171.79,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,06:00,171.8,175.0,140.0,62.64,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,07:00,171.8,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,08:00,171.81,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,09:00,171.82,175.0,140.0,62.64,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,10:00,171.83,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,11:00,171.84,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,12:00,171.85,175.0,140.0,62.64,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,13:00,171.86,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,14:00,171.86,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,15:00,171.87,175.0,140.0,62.64,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-03-31,16:00,171.87,175.0,140.0,13.98,13.97,5.97,8.0,0.0,0.0
Sông Tranh 2,2024-03-31,17:00,171.86,175.0,140.0,45.31,101.97,5.97,96.0,0.0,0.0
Sông Tranh 2,2024-03-31,18:00,171.84,175.0,140.0,21.96,135.57,5.97,129.6,0.0,0.0
Sông Tranh 2,2024-03-31,19:00,171.82,175.0,140.0,84.08,197.97,5.97,192.0,0.0,0.0
Sông Tranh 2,2024-03-31,20:00,171.79,175.0,140.0,27.69,197.97,5.97,192.0,0.0,0.0
Sông Tranh 2,2024-03-31,21:00,171.77,175.0,140.0,84.08,197.97,5.97,192.0,0.0,0.0
Sông Tranh 2,2024-03-31,22:00,171.77,175.0,140.0,41.17,41.17,5.97,35.2,0.0,0.0
Sông Tranh 2,2024-03-31,23:00,171.78,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,00:00,171.78,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,01:00,171.79,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,02:00,171.79,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,03:00,171.8,175.0,140.0,62.64,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,04:00,171.8,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,05:00,171.81,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,06:00,171.81,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,07:00,171.82,175.0,140.0,62.64,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,08:00,171.82,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,09:00,171.83,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,10:00,171.83,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,11:00,171.84,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,12:00,171.84,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,13:00,171.85,175.0,140.0,62.64,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,14:00,171.85,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,15:00,171.86,175.0,140.0,62.92,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-01,16:00,171.85,175.0,140.0,15.16,72.1,5.97,66.13,0.0,0.0
Sông Tranh 2,2024-04-01,17:00,171.84,175.0,140.0,45.31,100.97,5.97,95.0,0.0,0.0
Sông Tranh 2,2024-04-01,18:00,171.82,175.0,140.0,60.08,173.97,5.97,168.0,0.0,0.0
Sông Tranh 2,2024-04-01,19:00,171.79,175.0,140.0,27.69,197.97,5.97,192.0,0.0,0.0
Sông Tranh 2,2024-04-01,20:00,171.76,175.0,140.0,27.42,197.97,5.97,192.0,0.0,0.0
Sông Tranh 2,2024-04-01,21:00,171.73,175.0,140.0,27.41,197.97,5.97,192.0,0.0,0.0
Sông Tranh 2,2024-04-01,22:00,171.7,175.0,140.0,27.41,197.97,5.97,192.0,0.0,0.0
Sông Tranh 2,2024-04-01,23:00,171.67,175.0,140.0,21.01,191.57,5.97,185.6,0.0,0.0
Sông Tranh 2,2024-04-02,00:00,171.68,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,01:00,171.69,175.0,140.0,62.63,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,02:00,171.69,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,03:00,171.7,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,04:00,171.7,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,05:00,171.71,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,06:00,171.71,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,07:00,171.7,175.0,140.0,23.56,80.5,5.97,74.53,0.0,0.0
Sông Tranh 2,2024-04-02,08:00,171.69,175.0,140.0,35.02,91.97,5.97,86.0,0.0,0.0
Sông Tranh 2,2024-04-02,09:00,171.69,175.0,140.0,24.6,24.6,5.97,18.63,0.0,0.0
Sông Tranh 2,2024-04-02,10:00,171.7,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,11:00,171.71,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,12:00,171.71,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,13:00,171.72,175.0,140.0,62.64,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,14:00,171.73,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,15:00,171.73,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-02,16:00,171.72,175.0,140.0,15.19,72.14,5.97,66.17,0.0,0.0
Sông Tranh 2,2024-04-02,17:00,171.71,175.0,140.0,41.8,98.47,5.97,92.5,0.0,0.0
Sông Tranh 2,2024-04-02,18:00,171.7,175.0,140.0,41.5,98.45,5.97,92.48,0.0,0.0
Sông Tranh 2,2024-04-02,19:00,171.68,175.0,140.0,63.48,177.1,5.97,171.13,0.0,0.0
Sông Tranh 2,2024-04-02,20:00,171.66,175.0,140.0,77.36,190.97,5.97,185.0,0.0,0.0
Sông Tranh 2,2024-04-02,21:00,171.63,175.0,140.0,20.41,190.97,5.97,185.0,0.0,0.0
Sông Tranh 2,2024-04-02,22:00,171.62,175.0,140.0,61.56,118.51,5.97,112.54,0.0,0.0
Sông Tranh 2,2024-04-02,23:00,171.61,175.0,140.0,41.8,98.47,5.97,92.5,0.0,0.0
Sông Tranh 2,2024-04-03,00:00,171.61,175.0,140.0,33.72,33.72,5.97,27.75,0.0,0.0
Sông Tranh 2,2024-04-03,01:00,171.62,175.0,140.0,62.63,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,02:00,171.62,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,03:00,171.63,175.0,140.0,62.63,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,04:00,171.63,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,05:00,171.64,175.0,140.0,62.63,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,06:00,171.64,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,07:00,171.64,175.0,140.0,41.42,41.43,5.97,35.46,0.0,0.0
Sông Tranh 2,2024-04-03,08:00,171.64,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,09:00,171.65,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,10:00,171.65,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,11:00,171.66,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,12:00,171.66,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,13:00,171.67,175.0,140.0,62.63,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,14:00,171.67,175.0,140.0,5.97,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,15:00,171.68,175.0,140.0,62.91,5.97,5.97,0.0,0.0,0.0
Sông Tranh 2,2024-04-03,16:00,171.67,175.0,140.0,16.86,73.8,5.97,67.83,0.0,0.0
Sông Tranh 2,2024-04-03,17:00,171.66,175.0,140.0,41.8,98.47,5.97,92.5,0.0,0.0
Sông Tranh 2,2024-04-03,18:00,171.65,175.0,140.0,41.52,98.47,5.97,92.5,0.0,0.0
Sông Tranh 2,2024-04-03,19:00,171.63,175.0,140.0,65.02,178.64,5.97,172.67,0.0,0.0
Sông Tranh 2,2024-04-03,20:00,171.6,175.0,140.0,20.41,190.97,5.97,185.0,0.0,0.0
Sông Tranh 2,2024-04-03,21:00,171.57,175.0,140.0,20.41,190.97,5.97,185.0,0.0,0.0
Sông Tranh 2,2024-04-03,22:00,171.55,175.0,140.0,32.64,146.26,5.97,140.29,0.0,0.0
Sông Tranh 2,2024-04-03,23:00,171.54,175.0,140.0,41.52,98.47,5.97,92.5,0.0,0.0
Sông Tranh 2,2024-04-04,00:00,171.54,175.0,140.0,12.14,12.14,5.97,6.17,0.0,0.0
Sông Tranh 2,2024-04-04,01:00,171.55,175.0,140.0,62.91,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,02:00,171.55,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,03:00,171.56,175.0,140.0,62.91,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,04:00,171.56,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,05:00,171.57,175.0,140.0,62.91,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,06:00,171.57,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,07:00,171.58,175.0,140.0,62.91,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,08:00,171.58,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,09:00,171.59,175.0,140.0,62.63,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,10:00,171.59,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,11:00,171.6,175.0,140.0,62.91,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,12:00,171.6,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,13:00,171.61,175.0,140.0,62.91,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,14:00,171.61,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,15:00,171.62,175.0,140.0,62.63,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-04,16:00,171.61,175.0,140.0,29.47,86.13,5.96,80.17,0.0,0.0
Sông Tranh 2,2024-04-04,17:00,171.59,175.0,140.0,16.95,130.84,5.96,124.88,0.0,0.0
Sông Tranh 2,2024-04-04,18:00,171.56,175.0,140.0,20.69,190.96,5.96,185.0,0.0,0.0
Sông Tranh 2,2024-04-04,19:00,171.53,175.0,140.0,20.41,190.96,5.96,185.0,0.0,0.0
Sông Tranh 2,2024-04-04,20:00,171.5,175.0,140.0,20.41,190.96,5.96,185.0,0.0,0.0
Sông Tranh 2,2024-04-04,21:00,171.47,175.0,140.0,20.4,190.96,5.96,185.0,0.0,0.0
Sông Tranh 2,2024-04-04,22:00,171.45,175.0,140.0,49.6,163.21,5.96,157.25,0.0,0.0
Sông Tranh 2,2024-04-04,23:00,171.44,175.0,140.0,41.51,88.46,5.96,82.5,0.0,0.0
Sông Tranh 2,2024-04-05,00:00,171.44,175.0,140.0,15.21,15.21,5.96,9.25,0.0,0.0
Sông Tranh 2,2024-04-05,01:00,171.45,175.0,140.0,62.9,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,02:00,171.45,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,03:00,171.46,175.0,140.0,62.9,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,04:00,171.46,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,05:00,171.47,175.0,140.0,62.9,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,06:00,171.47,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,07:00,171.48,175.0,140.0,62.9,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,08:00,171.48,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,09:00,171.49,175.0,140.0,62.63,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,10:00,171.49,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,11:00,171.5,175.0,140.0,62.9,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,12:00,171.5,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,13:00,171.51,175.0,140.0,62.91,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,14:00,171.51,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,15:00,171.52,175.0,140.0,62.63,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-05,16:00,171.51,175.0,140.0,18.67,75.34,5.96,69.38,0.0,0.0
Sông Tranh 2,2024-04-05,17:00,171.49,175.0,140.0,16.95,130.84,5.96,124.88,0.0,0.0
Sông Tranh 2,2024-04-05,18:00,171.46,175.0,140.0,20.4,190.96,5.96,185.0,0.0,0.0
Sông Tranh 2,2024-04-05,19:00,171.43,175.0,140.0,20.68,190.96,5.96,185.0,0.0,0.0
Sông Tranh 2,2024-04-05,20:00,171.42,175.0,140.0,32.26,89.21,5.96,83.25,0.0,0.0
Sông Tranh 2,2024-04-05,21:00,171.39,175.0,140.0,20.4,190.96,5.96,185.0,0.0,0.0
Sông Tranh 2,2024-04-05,22:00,171.37,175.0,140.0,38.8,152.42,5.96,146.46,0.0,0.0
Sông Tranh 2,2024-04-05,23:00,171.36,175.0,140.0,38.8,95.75,5.96,89.79,0.0,0.0
Sông Tranh 2,2024-04-06,00:00,171.36,175.0,140.0,15.99,15.99,5.96,10.03,0.0,0.0
Sông Tranh 2,2024-04-06,01:00,171.37,175.0,140.0,62.9,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,02:00,171.37,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,03:00,171.37,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,04:00,171.38,175.0,140.0,62.9,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,05:00,171.38,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,06:00,171.38,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,07:00,171.39,175.0,140.0,62.92,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,08:00,171.39,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,09:00,171.39,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,10:00,171.4,175.0,140.0,62.9,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,11:00,171.4,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,12:00,171.4,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,13:00,171.41,175.0,140.0,62.62,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,14:00,171.41,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,15:00,171.41,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,16:00,171.41,175.0,140.0,5.96,5.96,5.96,0.0,0.0,0.0
Sông Tranh 2,2024-04-06,17:00,171.4,175.0,140.0,42.96,99.63,5.96,93.67,0.0,0.0
Sông Tranh 2,2024-04-06,18:00,171.39,175.0,140.0,45.01,101.96,5.96,96.0,0.0,0.0
Sông Tranh 2,2024-04-06,19:00,171.37,175.0,140.0,39.54,153.16,5.96,147.2,0.0,0.0
Sông Tranh 2,2024-04-06,20:00,171.34,175.0,140.0,30.94,167.56,5.96,161.6,0.0,0.0
Sông Tranh 2,2024-04-06,21:00,171.32,175.0,140.0,12.34,125.96,5.96,120.0,0.0,0.0
Sông Tranh 2,2024-04-06,22:00,171.31,175.0,140.0,45.01,101.96,5.96,96.0,0.0,0.0
Sông Tranh 2,2024-04-06,23:00,171.3,175.0,140.0,45.01,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-07,00:00,171.3,175.0,140.0,18.75,18.75,5.95,12.8,0.0,0.0
Sông Tranh 2,2024-04-07,01:00,171.31,175.0,140.0,62.62,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,02:00,171.31,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,03:00,171.31,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,04:00,171.32,175.0,140.0,62.9,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,05:00,171.32,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,06:00,171.32,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,07:00,171.33,175.0,140.0,62.9,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,08:00,171.33,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,09:00,171.33,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,10:00,171.34,175.0,140.0,62.62,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,11:00,171.34,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,12:00,171.34,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,13:00,171.35,175.0,140.0,62.9,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,14:00,171.35,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,15:00,171.35,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-07,16:00,171.35,175.0,140.0,17.15,17.15,5.95,11.2,0.0,0.0
Sông Tranh 2,2024-04-07,17:00,171.34,175.0,140.0,45.01,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-07,18:00,171.33,175.0,140.0,45.29,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-07,19:00,171.31,175.0,140.0,20.06,133.95,5.95,128.0,0.0,0.0
Sông Tranh 2,2024-04-07,20:00,171.28,175.0,140.0,27.4,197.95,5.95,192.0,0.0,0.0
Sông Tranh 2,2024-04-07,21:00,171.26,175.0,140.0,20.34,133.95,5.95,128.0,0.0,0.0
Sông Tranh 2,2024-04-07,22:00,171.25,175.0,140.0,45.28,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-07,23:00,171.24,175.0,140.0,45.01,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-08,00:00,171.24,175.0,140.0,39.55,39.55,5.95,33.6,0.0,0.0
Sông Tranh 2,2024-04-08,01:00,171.24,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,02:00,171.25,175.0,140.0,62.9,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,03:00,171.25,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,04:00,171.25,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,05:00,171.26,175.0,140.0,62.62,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,06:00,171.26,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,07:00,171.26,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,08:00,171.26,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,09:00,171.27,175.0,140.0,62.9,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,10:00,171.27,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,11:00,171.27,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,12:00,171.27,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,13:00,171.28,175.0,140.0,62.62,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,14:00,171.28,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,15:00,171.28,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-08,16:00,171.27,175.0,140.0,29.45,86.12,5.95,80.17,0.0,0.0
Sông Tranh 2,2024-04-08,17:00,171.26,175.0,140.0,45.01,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-08,18:00,171.24,175.0,140.0,11.66,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-08,19:00,171.21,175.0,140.0,14.59,185.15,5.95,179.2,0.0,0.0
Sông Tranh 2,2024-04-08,20:00,171.18,175.0,140.0,27.39,197.95,5.95,192.0,0.0,0.0
Sông Tranh 2,2024-04-08,21:00,171.16,175.0,140.0,12.34,125.95,5.95,120.0,0.0,0.0
Sông Tranh 2,2024-04-08,22:00,171.15,175.0,140.0,45.28,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-08,23:00,171.14,175.0,140.0,45.0,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-09,00:00,171.14,175.0,140.0,13.95,13.95,5.95,8.0,0.0,0.0
Sông Tranh 2,2024-04-09,01:00,171.14,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,02:00,171.15,175.0,140.0,62.89,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,03:00,171.15,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,04:00,171.15,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,05:00,171.16,175.0,140.0,62.61,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,06:00,171.16,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,07:00,171.17,175.0,140.0,62.89,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,08:00,171.18,175.0,140.0,62.61,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,09:00,171.18,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,10:00,171.18,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,11:00,171.19,175.0,140.0,62.89,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,12:00,171.19,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,13:00,171.19,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,14:00,171.2,175.0,140.0,62.89,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,15:00,171.2,175.0,140.0,5.95,5.95,5.95,0.0,0.0,0.0
Sông Tranh 2,2024-04-09,16:00,171.19,175.0,140.0,24.2,81.15,5.95,75.2,0.0,0.0
Sông Tranh 2,2024-04-09,17:00,171.18,175.0,140.0,44.0,100.95,5.95,95.0,0.0,0.0
Sông Tranh 2,2024-04-09,18:00,171.17,175.0,140.0,45.28,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-09,19:00,171.15,175.0,140.0,57.14,170.75,5.95,164.8,0.0,0.0
Sông Tranh 2,2024-04-09,20:00,171.12,175.0,140.0,10.72,181.28,5.95,175.33,0.0,0.0
Sông Tranh 2,2024-04-09,21:00,171.1,175.0,140.0,26.46,140.35,5.95,134.4,0.0,0.0
Sông Tranh 2,2024-04-09,22:00,171.09,175.0,140.0,45.28,101.95,5.95,96.0,0.0,0.0
Sông Tranh 2,2024-04-09,23:00,171.08,175.0,140.0,45.0,101.94,5.94,96.0,0.0,0.0
Sông Tranh 2,2024-04-10,00:00,171.08,175.0,140.0,10.74,10.74,5.94,4.8,0.0,0.0
Sông Tranh 2,2024-04-10,01:00,171.08,175.0,140.0,5.94,5.94,5.94,0.0,0.0,0.0
Sông Tranh 2,2024-04-10,02:00,171.09,175.0,140.0,62.89,5.94,5.94,0.0,0.0,0.0
Sông Tranh 2,2024-04-10,03:00,171.09,175.0,140.0,5.94,5.94,5.94,0.0,0.0,0.0
Sông Tranh 2,2024-04-10,04:00,171.09,175.0,140.0,5.94,5.94,5.94,0.0,0.0,0.0
